08/04/2024,"+5.00","Transfer from xx8914 CommBank app","+55.30"
08/04/2024,"+2.00","Transfer from xx8914 CommBank app","+50.30"
07/04/2024,"-15.00","Transfer To Jason CommBank App mkn","+48.30"
07/04/2024,"+15.00","Transfer from xx8914 CommBank app","+63.30"
06/04/2024,"-70.00","Vodafone Australia North Sydney AU AUS Card xx2374 Value Date: 04/04/2024","+48.30"
05/04/2024,"+20.00","Transfer from xx8914 CommBank app","+118.30"
05/04/2024,"-4.50","CocaColaEPP North Ryde AUS Card xx2374 Value Date: 03/04/2024","+98.30"
04/04/2024,"-1.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 01/04/2024","+102.80"
04/04/2024,"-28.92","UBER *EATS Sydney AU AUS Card xx2374 Value Date: 02/04/2024","+103.80"
03/04/2024,"-3.00","WOOLWORTHS 1129 NORTH RYDE AU AUS Card xx2374 Value Date: 28/03/2024","+132.72"
03/04/2024,"-14.01","LANZHOU LAMIAN BEEF NORTH RYDE AUS Card xx2374 Value Date: 28/03/2024","+135.72"
03/04/2024,"-2.24","TRANSPORTFORNSW TAP SYDNEY AUS Card xx2374 Value Date: 30/03/2024","+149.73"
03/04/2024,"-4.49","APPLE.COM/BILL SYDNEY NS AUS Card xx2374 Value Date: 01/04/2024","+151.97"
03/04/2024,"-4.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 01/04/2024","+156.46"
02/04/2024,"+100.00","Transfer from xx8914 CommBank app","+160.46"
02/04/2024,"+30.00","Transfer from xx8914 CommBank app","+60.46"
29/03/2024,"-4.15","gnibl Artarmon AU AUS Card xx2374 Value Date: 27/03/2024","+30.46"
28/03/2024,"-19.49","APPLE.COM/BILL SYDNEY AU AUS Card xx2374 Value Date: 25/03/2024","+34.61"
27/03/2024,"-1.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 25/03/2024","+54.10"
27/03/2024,"-4.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 25/03/2024","+55.10"
26/03/2024,"-3.10","gnibl Artarmon AU AUS Card xx2374 Value Date: 22/03/2024","+59.10"
26/03/2024,"-5.15","gnibl Artarmon AU AUS Card xx2374 Value Date: 22/03/2024","+62.20"
26/03/2024,"-22.13","UBER *EATS Sydney AU AUS Card xx2374 Value Date: 22/03/2024","+67.35"
26/03/2024,"-13.86","ALDI STORES - NORTH RY NORTH RYDE AUS Card xx2374 Value Date: 22/03/2024","+89.48"
25/03/2024,"+50.00","Transfer from xx8914 CommBank app","+103.34"
23/03/2024,"-27.40","UBER EATS* EATS","+53.34"
